title,handle,created,product_type,price,sku,available,vendor,base_url
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_7,False,Fashion Nova,https://fashionnova.com
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_7.5,False,Fashion Nova,https://fashionnova.com
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_8,False,Fashion Nova,https://fashionnova.com
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_8.5,False,Fashion Nova,https://fashionnova.com
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_9,False,Fashion Nova,https://fashionnova.com
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_10,False,Fashion Nova,https://fashionnova.com
Stella Buckle Pumps - Red,stella-buckle-pumps-red,2023-03-24T18:09:05-07:00,Shoes,27.99,RAVE107_Red_11,False,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_5.5,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_6,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_6.5,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_7,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_7.5,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_8,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_8.5,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_9,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_10,True,Fashion Nova,https://fashionnova.com
Current Obsession Heeled Sandals - Fuchsia,current-obsession-heeled-sandals-fuchsia,2023-03-07T17:38:04-08:00,Shoes,31.99,GLYNDA_Fuchsia_11,True,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_6,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_6.5,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_7,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_7.5,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_8,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_8.5,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_9,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_10,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Black,elisa-lace-slingback-pumps-black,2023-03-07T17:34:04-08:00,Shoes,31.99,POINTY220_Black_11,False,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_5.5,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_6,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_6.5,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_7,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_7.5,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_8,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_8.5,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_9,True,Fashion Nova,https://fashionnova.com
Kamela Heeled Sandals - Black,kamela-heeled-sandals-black,2023-06-01T18:52:03-07:00,Shoes,23.99,LARINA192_Black_10,True,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_5,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_5.5,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_6,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_6.5,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_7,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_7.5,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_8,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_8.5,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_9,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_9.5,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_10,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_11,False,Fashion Nova,https://fashionnova.com
Cutting You Off Pumps - Red,cutting-you-off-pumps-red,2023-05-23T17:53:03-07:00,Shoes,23.99,BALIB_Red_12,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_6,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_7,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_8,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_9,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_10,False,Fashion Nova,https://fashionnova.com
Greatest Of All Heeled Sandals - Pink,greatest-of-all-heeled-sandals-pink,2023-04-12T17:05:05-07:00,Shoes,55.99,GEALIA_Pink_11,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_5.5,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_6,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_7,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_8,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_9,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_10,False,Fashion Nova,https://fashionnova.com
Saturday Routine Flat Sandals - Pink,saturday-routine-flat-sandals-pink,2023-04-11T17:39:03-07:00,Shoes,19.99,CLEOCC_Pink_11,False,Fashion Nova,https://fashionnova.com
Anona Platform Sandals - Iridescent,anona-platform-sandals-iridescent,2023-04-07T18:35:05-07:00,Shoes,27.99,ANONA_Iridescent_6,False,Fashion Nova,https://fashionnova.com
Anona Platform Sandals - Iridescent,anona-platform-sandals-iridescent,2023-04-07T18:35:05-07:00,Shoes,27.99,ANONA_Iridescent_7,False,Fashion Nova,https://fashionnova.com
Anona Platform Sandals - Iridescent,anona-platform-sandals-iridescent,2023-04-07T18:35:05-07:00,Shoes,27.99,ANONA_Iridescent_8,False,Fashion Nova,https://fashionnova.com
Anona Platform Sandals - Iridescent,anona-platform-sandals-iridescent,2023-04-07T18:35:05-07:00,Shoes,27.99,ANONA_Iridescent_9,False,Fashion Nova,https://fashionnova.com
Anona Platform Sandals - Iridescent,anona-platform-sandals-iridescent,2023-04-07T18:35:05-07:00,Shoes,27.99,ANONA_Iridescent_10,False,Fashion Nova,https://fashionnova.com
Anona Platform Sandals - Iridescent,anona-platform-sandals-iridescent,2023-04-07T18:35:05-07:00,Shoes,27.99,ANONA_Iridescent_11,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_6,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_6.5,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_7,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_7.5,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_8,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_8.5,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_9,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_10,False,Fashion Nova,https://fashionnova.com
Meant For Me Heeled Sandals - Orange,meant-for-me-heeled-sandals-orange,2023-04-07T18:23:07-07:00,Shoes,35.99,HOEDOWN_Orange_11,False,Fashion Nova,https://fashionnova.com
Watch Me Sleep Slippers - Pink,watch-me-sleep-slippers-pink,2023-03-16T12:04:04-07:00,Shoes,10.00,MMSL006PK_Pink_S,False,Fashion Nova,https://fashionnova.com
Watch Me Sleep Slippers - Pink,watch-me-sleep-slippers-pink,2023-03-16T12:04:04-07:00,Shoes,10.00,MMSL006PK_Pink_M,False,Fashion Nova,https://fashionnova.com
Watch Me Sleep Slippers - Pink,watch-me-sleep-slippers-pink,2023-03-16T12:04:04-07:00,Shoes,10.00,MMSL006PK_Pink_L,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_6,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_7,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_8,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_9,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_10,False,Fashion Nova,https://fashionnova.com
Elisa Lace Slingback Pumps - Pink,elisa-lace-slingback-pumps-pink,2023-03-07T17:37:05-08:00,Shoes,31.99,POINTY220_Pink_11,False,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_5.5,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_6,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_6.5,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_7,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_7.5,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_8,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_8.5,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_9,True,Fashion Nova,https://fashionnova.com
One Sided Story Heeled Sandals - Black,one-sided-story-heeled-sandals-black,2023-06-01T18:36:28-07:00,Shoes,19.99,MORRIN51_Black_10,True,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_5.5,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_6.5,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_6,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_7,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_7.5,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_8,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_8.5,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_9,False,Fashion Nova,https://fashionnova.com
Tomorrow Night Heeled Sandals - Silver,tomorrow-night-heeled-sandals-silver,2023-06-01T18:36:03-07:00,Shoes,23.99,HOLIDAY03_Silver_10,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_5,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_7,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_5.5,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_6,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_8,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_9,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_6.5,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_10,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_11,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_7.5,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_8.5,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_9.5,False,Fashion Nova,https://fashionnova.com
All For Love Platform Pumps - Green,all-for-love-platform-pumps-green,2023-05-23T17:51:03-07:00,Shoes,35.99,MERCEDES_Green_12,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_5.5,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_6,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_6.5,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_7,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_7.5,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_8,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_8.5,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_9,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_10,False,Fashion Nova,https://fashionnova.com
You're A Doll Pumps - Pink,youre-a-doll-pumps-pink,2023-04-17T17:24:04-07:00,Shoes,31.99,CAROLINAM_Pink_11,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_5.5,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_6,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_7,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_8,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_9,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_10,False,Fashion Nova,https://fashionnova.com
Your Better Half Heeled Sandals - Pink,your-better-half-heeled-sandals-pink,2023-04-17T17:20:04-07:00,Shoes,31.99,GERRICA_Pink_11,False,Fashion Nova,https://fashionnova.com
Ready To Rave Heeled Boots - Pink,ready-to-rave-heeled-boots-pink,2023-04-10T15:53:04-07:00,Shoes,55.99,LEAF_Pink_6,True,Fashion Nova,https://fashionnova.com
Ready To Rave Heeled Boots - Pink,ready-to-rave-heeled-boots-pink,2023-04-10T15:53:04-07:00,Shoes,55.99,LEAF_Pink_6.5,True,Fashion Nova,https://fashionnova.com
Ready To Rave Heeled Boots - Pink,ready-to-rave-heeled-boots-pink,2023-04-10T15:53:04-07:00,Shoes,55.99,LEAF_Pink_7,True,Fashion Nova,https://fashionnova.com
Ready To Rave Heeled Boots - Pink,ready-to-rave-heeled-boots-pink,2023-04-10T15:53:04-07:00,Shoes,55.99,LEAF_Pink_7.5,True,Fashion Nova,https://fashionnova.com
